2023-01-30 16:30:36.275355,1616.38,level-4
2023-01-30 16:30:36.354066,1616.38,0
2023-01-30 16:30:36.591643,1616.22,0
2023-01-30 16:30:36.830040,1615.52,level-0.5
2023-01-30 16:30:37.204445,1615.52,0
2023-01-30 16:30:37.324718,1615.52,0
2023-01-30 16:30:37.403206,1615.52,0
2023-01-30 16:30:38.554069,1615.66,0
2023-01-30 16:30:38.637309,1615.66,0
2023-01-30 16:30:39.840814,1616.34,level-0.5
2023-01-30 16:30:39.937968,1616.34,0
2023-01-30 16:30:41.094943,1616.62,0
2023-01-30 16:30:41.203418,1616.62,0
2023-01-30 16:30:42.351946,1616.70,0
2023-01-30 16:30:42.548020,1616.70,0
2023-01-30 16:30:43.699104,1617.03,0
2023-01-30 16:30:43.776098,1617.03,0
2023-01-30 16:30:44.337971,1617.03,0
2023-01-30 16:30:44.417482,1617.03,0
2023-01-30 16:30:44.626484,1617.18,0
2023-01-30 16:30:45.776589,1617.17,0
2023-01-30 16:30:46.926853,1617.86,level-0.5
2023-01-30 16:30:47.005423,1617.86,0
2023-01-30 16:30:48.150530,1618.03,0
2023-01-30 16:30:48.223742,1618.03,0
2023-01-30 16:30:49.380889,1618.14,0
2023-01-30 16:30:49.458428,1618.14,0
2023-01-30 16:30:50.611144,1618.29,0
2023-01-30 16:30:50.687681,1618.29,0
2023-01-30 16:30:50.967601,1618.29,0
2023-01-30 16:30:51.047497,1618.29,0
2023-01-30 16:30:52.352357,1618.29,0
2023-01-30 16:30:53.489450,1618.45,0
2023-01-30 16:30:54.626520,1618.46,0
2023-01-30 16:30:55.784072,1618.45,0
2023-01-30 16:30:56.960234,1618.46,0
2023-01-30 16:30:58.110460,1618.86,0
2023-01-30 16:30:59.264594,1618.98,0
2023-01-30 16:31:00.425704,1618.88,0
2023-01-30 16:31:01.609800,1618.87,0
2023-01-30 16:31:02.840798,1618.86,0
2023-01-30 16:31:04.019808,1618.87,0
2023-01-30 16:31:05.176226,1619.64,level-0.5
2023-01-30 16:31:05.286815,1619.64,0
2023-01-30 16:31:06.439199,1619.18,0
2023-01-30 16:31:06.545045,1619.18,0
2023-01-30 16:31:07.693073,1619.18,0
2023-01-30 16:31:07.771225,1619.35,0
2023-01-30 16:31:08.916419,1619.46,0
2023-01-30 16:31:09.021796,1619.46,0
2023-01-30 16:31:10.172923,1619.64,0
2023-01-30 16:31:10.250772,1619.64,0
2023-01-30 16:31:10.560313,1619.64,0
2023-01-30 16:31:10.668766,1619.64,0
2023-01-30 16:31:11.973600,1619.65,0
2023-01-30 16:31:13.134077,1619.90,0
2023-01-30 16:31:14.279571,1619.90,0
2023-01-30 16:31:15.464931,1619.90,0
2023-01-30 16:31:16.609388,1619.99,0
2023-01-30 16:31:17.754672,1620.00,0
2023-01-30 16:31:18.896774,1620.01,0
2023-01-30 16:31:20.046382,1620.08,0
2023-01-30 16:31:21.190708,1620.10,0
2023-01-30 16:31:22.384314,1620.11,0
2023-01-30 16:31:23.517918,1620.11,0
2023-01-30 16:31:25.393542,1620.11,0
2023-01-30 16:31:27.195009,1620.39,0
2023-01-30 16:31:27.505995,1620.39,0
2023-01-30 16:31:28.645355,1620.50,0
2023-01-30 16:31:28.718012,1620.50,0
2023-01-30 16:31:29.861805,1620.69,0
2023-01-30 16:31:29.941065,1620.69,0
2023-01-30 16:31:31.085077,1620.70,0
2023-01-30 16:31:31.162190,1620.70,0
2023-01-30 16:31:32.358658,1620.83,0
2023-01-30 16:31:32.429421,1620.83,0
2023-01-30 16:31:33.568851,1620.66,0
2023-01-30 16:31:33.640828,1620.66,0
2023-01-30 16:31:34.788850,1620.64,0
2023-01-30 16:31:34.863144,1620.64,0
2023-01-30 16:31:36.002119,1620.61,0
2023-01-30 16:31:36.073791,1620.61,0
2023-01-30 16:31:37.229842,1620.61,0
2023-01-30 16:31:37.307850,1620.61,0
2023-01-30 16:31:38.458056,1620.52,0
2023-01-30 16:31:38.601408,1620.52,0
2023-01-30 16:31:39.782232,1620.60,0
2023-01-30 16:31:39.853645,1620.60,0
2023-01-30 16:31:40.994084,1620.75,0
2023-01-30 16:31:41.065948,1620.74,0
2023-01-30 16:31:42.222310,1620.93,0
2023-01-30 16:31:42.296224,1620.93,0
2023-01-30 16:31:42.550574,1620.93,0
2023-01-30 16:31:42.630162,1620.93,0
2023-01-30 16:31:43.891094,1620.70,0
2023-01-30 16:31:45.044284,1620.70,0
2023-01-30 16:31:46.185218,1620.54,0
2023-01-30 16:31:47.336115,1620.54,0
2023-01-30 16:31:48.476871,1620.54,0
2023-01-30 16:31:49.617076,1620.72,0
2023-01-30 16:31:50.754653,1620.72,0
2023-01-30 16:31:51.891746,1620.58,0
2023-01-30 16:31:53.554625,1620.54,0
2023-01-30 16:31:54.692467,1620.53,0
2023-01-30 16:31:55.830772,1620.54,0
2023-01-30 16:31:56.970520,1620.15,0
2023-01-30 16:31:57.060301,1620.15,0
2023-01-30 16:31:58.214144,1620.14,0
2023-01-30 16:31:58.285428,1620.14,0
2023-01-30 16:31:59.434272,1620.14,0
2023-01-30 16:31:59.505323,1620.14,0
2023-01-30 16:32:00.640940,1620.14,0
2023-01-30 16:32:00.717683,1620.14,0
2023-01-30 16:32:01.887460,1620.38,0
2023-01-30 16:32:03.028403,1620.37,0
2023-01-30 16:32:04.178488,1620.18,0
2023-01-30 16:32:04.342706,1620.18,0
2023-01-30 16:32:05.494182,1620.18,0
2023-01-30 16:32:05.566076,1620.18,0
2023-01-30 16:32:06.707880,1620.18,0
2023-01-30 16:32:06.777813,1620.17,0
2023-01-30 16:32:07.913607,1620.18,0
2023-01-30 16:32:07.986860,1620.18,0
2023-01-30 16:32:09.138529,1620.18,0
2023-01-30 16:32:09.214106,1620.18,0
2023-01-30 16:32:10.357390,1620.17,0
2023-01-30 16:32:10.433446,1620.17,0
2023-01-30 16:32:11.573413,1620.17,0
